case_id,firm_symbol,claim_id,opened_day,legal_track,authority,state,priority,trigger,assessment_id,correction_due_day,decision_day,publication_day,closed_day,remedy,calculated_penalty,applicable_cap,applied_penalty,redress,cross_border_consumer_case,duration_days,state_history,outcome,confidence,rule_ids,reasons,policy_regime
R-1800-432,BRN1,C-BRN1-299,1800,sustainability_reporting,csrd,under_assessment,0.9174294412930166,random_surveillance,A-1800-432,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.6008411945251291,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1800-433,MID2,C-MID2-303,1800,consumer,directive_2024_825,under_assessment,0.9022703828231176,risk_screening,A-1800-433,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.4869064748201439,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1800-434,MID4,C-MID4-306,1800,financial_markets,market_disclosure,under_assessment,0.9008543829067931,risk_screening,A-1800-434,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.48681528180070566,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-435,BRN3,C-BRN3-153,1800,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1800-435,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.24064948233155334,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-436,GRN3,C-GRN3-153,1800,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1800-436,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.25325378166927803,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1800-437,MID1,C-MID1-154,1800,consumer,directive_2024_825,under_assessment,0.892102806184594,risk_screening,A-1800-437,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-1800-438,BRN1,C-BRN1-301,1800,consumer,directive_2024_825,under_assessment,0.8756137548371905,risk_screening,A-1800-438,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1800-439,BRN1,C-BRN1-307,1800,consumer,directive_2024_825,under_assessment,0.8715443948967231,risk_screening,A-1800-439,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1800-440,GRN1,C-GRN1-306,1800,financial_markets,market_disclosure,under_assessment,0.8673540160807207,risk_screening,A-1800-440,,,,,none,0.0,0.0,0.0,0.0,False,,1800:screened|1800:evidence_requested|1800:under_assessment,systemic_abuse,0.48588787822522794,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-441,BRN1,C-BRN1-321,1860,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1860-441,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1860-442,BRN1,C-BRN1-322,1860,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1860-442,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6091980622634402,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-443,BRN2,C-BRN2-313,1860,sustainability_reporting,csrd,under_assessment,0.94,random_surveillance,A-1860-443,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1860-444,BRN2,C-BRN2-314,1860,sustainability_reporting,csrd,under_assessment,0.94,random_surveillance,A-1860-444,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1860-445,BRN2,C-BRN2-322,1860,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1860-445,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6110998495763554,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-446,GRN1,C-GRN1-322,1860,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1860-446,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.4732694556793942,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-447,GRN2,C-GRN2-321,1860,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1860-447,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,prohibited_practice,0.361924963980791,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1860-448,GRN2,C-GRN2-322,1860,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1860-448,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6027426794526451,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-449,MID1,C-MID1-156,1860,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1860-449,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-450,MID1,C-MID1-159,1860,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1860-450,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1860-451,MID1,C-MID1-160,1860,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1860-451,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.3593065426765578,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-452,MID2,C-MID2-317,1860,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1860-452,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,prohibited_practice,0.4869064748201439,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM,Unsubstantiated generic environmental claim.,current_eu_supervision
R-1860-453,MID3,C-MID3-160,1860,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1860-453,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.35813081439522754,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-454,MID4,C-MID4-322,1860,financial_markets,market_disclosure,under_assessment,0.9397548209470947,risk_screening,A-1860-454,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.5041924372551121,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1860-455,BRN1,C-BRN1-323,1860,consumer,directive_2024_825,under_assessment,0.93800366991058,risk_screening,A-1860-455,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1860-456,BRN1,C-BRN1-319,1860,consumer,directive_2024_825,under_assessment,0.9315150312076071,risk_screening,A-1860-456,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1860-457,BRN2,C-BRN2-321,1860,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1860-457,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,prohibited_practice,0.36308115729453205,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1860-458,MID3,C-MID3-159,1860,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1860-458,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1860-459,GRN2,C-GRN2-311,1860,sustainability_reporting,csrd,under_assessment,0.9023499315625126,random_surveillance,A-1860-459,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.5955788406774364,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1860-460,MID2,C-MID2-322,1860,financial_markets,market_disclosure,under_assessment,0.9013281289081785,risk_screening,A-1860-460,,,,,none,0.0,0.0,0.0,0.0,False,,1860:screened|1860:evidence_requested|1860:under_assessment,systemic_abuse,0.4946566369958292,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-461,BRN1,C-BRN1-334,1920,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1920-461,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-462,BRN1,C-BRN1-337,1920,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1920-462,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,prohibited_practice,0.36125543594788134,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1920-463,BRN1,C-BRN1-338,1920,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1920-463,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.6082831361112196,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-464,BRN2,C-BRN2-338,1920,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1920-464,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.6035105310213734,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-465,GRN2,C-GRN2-337,1920,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1920-465,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,prohibited_practice,0.3608255678542069,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1920-466,GRN2,C-GRN2-338,1920,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1920-466,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.5961980635502481,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-467,MID1,C-MID1-166,1920,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1920-467,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,prohibited_practice,0.36087132510515596,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1920-468,MID1,C-MID1-167,1920,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1920-468,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.3614626972202423,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-469,MID2,C-MID2-338,1920,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1920-469,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.49391658024569146,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-470,MID3,C-MID3-163,1920,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1920-470,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.360546875,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-471,MID3,C-MID3-167,1920,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1920-471,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.35440027623289094,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-472,MID4,C-MID4-337,1920,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1920-472,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,prohibited_practice,0.25134717988087857,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1920-473,GRN1,C-GRN1-338,1920,financial_markets,market_disclosure,under_assessment,0.9225146280753402,risk_screening,A-1920-473,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.46204325329449136,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-474,BRN2,C-BRN2-337,1920,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1920-474,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1920-475,MID3,C-MID3-166,1920,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1920-475,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,prohibited_practice,0.3621547085459349,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1920-476,GRN2,C-GRN2-339,1920,consumer,directive_2024_825,under_assessment,0.9064800513960587,risk_screening,A-1920-476,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1920-477,BRN3,C-BRN3-167,1920,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1920-477,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.24758287929171452,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1920-478,GRN3,C-GRN3-167,1920,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1920-478,,,,,none,0.0,0.0,0.0,0.0,False,,1920:screened|1920:evidence_requested|1920:under_assessment,systemic_abuse,0.24736134750623368,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
