day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth
806,98.05,1118153.8804556897,53,24,23,21495.344347946444,21272.84438630925,18329.214223856947
807,96.86,1118153.8804556897,53,24,23,21366.595044344132,21015.312924774797,18286.265137223065
808,97.32,1118153.8804556897,53,24,23,21417.098098195587,21114.86896359966,18307.670146756653
809,100.75,1118153.8804556897,53,24,23,21791.66658514189,21857.182502783882,18419.840729568074
810,97.25,1119200.5147925294,54,23,23,21632.69048289429,21515.394051671545,18377.679870058564
811,100.0,1119200.5147925294,54,23,23,21939.439726955505,22112.65479728151,18457.15873296629
812,100.0,1119200.5147925294,54,23,23,21940.32793290283,22112.68728469189,18458.442049169476
813,101.22,1119200.5147925294,54,23,23,22075.932463214896,22377.574265105937,18493.406146916543
814,130.34,1119200.5147925294,54,23,23,25329.385666951606,28705.074072043284,19459.129536279564
815,102.75,1119200.5147925294,54,23,23,22257.927275665137,22692.213683089012,18542.051171937423
816,102.62,1119200.5147925294,54,23,23,22244.04475872297,22664.216875850187,18540.987309742766
817,99.58,1119200.5147925294,54,23,23,21907.572209545426,21998.924874849214,18418.94718870272
818,100.0,1119200.5147925294,54,23,23,21954.96948735525,22090.884755631065,18437.595458382104
819,100.0,1119200.5147925294,54,23,23,21955.86350530663,22090.9011595002,18438.76817226709
820,99.76,1119200.5147925294,54,23,23,21930.056207942733,22038.341470206185,18425.655763633913
821,97.25,1119200.5147925294,54,23,23,21652.38636749931,21488.140647793945,18332.984874823633
822,99.41,1119200.5147925294,54,23,23,21892.266417970295,21961.38698244083,18408.694839969055
823,97.75,1119200.5147925294,54,23,23,21706.74262415595,21596.851771257072,18358.298360107397
824,97.75,1119200.5147925294,54,23,23,21706.558272228995,21596.32246073083,18361.929415566872
825,100.0,1119200.5147925294,54,23,23,21959.733014359106,22090.64762928329,18424.166644131106
826,100.0,1119200.5147925294,54,23,23,21960.61616240409,22090.65758126235,18425.45832667839
827,97.96,1119200.5147925294,54,23,23,21732.01731416199,21642.488403624593,18373.089437848386
828,101.25,1119200.5147925294,54,23,23,22103.509987720925,22365.30928683347,18447.60587037963
829,97.63,1119200.5147925294,54,23,23,21693.568378079955,21569.42468913995,18373.476763356066
830,97.75,1119200.5147925294,54,23,23,21707.90963129561,21595.489873131974,18378.850781613175
831,98.75,1119200.5147925294,54,23,23,21821.76847879952,21815.547289411767,18395.68604765575
832,100.0,1119200.5147925294,54,23,23,21964.330531136442,22090.77071140458,18414.314417027144
833,100.0,1119200.5147925294,54,23,23,21965.202840349306,22090.776742588725,18415.714640606388
834,97.96,1119200.5147925294,54,23,23,21734.855688927375,21641.623382113863,18389.453693673408
835,98.06,1119200.5147925294,54,23,23,21745.978388829324,21663.65080297553,18393.228641852602
836,98.25,1119200.5147925294,54,23,23,21767.42980154762,21705.27091655612,18397.876917787475
837,97.93,1119200.5147925294,54,23,23,21731.780186854565,21634.778487066236,18398.331447195204
838,98.19,1119200.5147925294,54,23,23,21761.695778911835,21692.062579723304,18401.838080396843
839,100.0,1119200.5147925294,54,23,23,21967.935490947162,22090.81841191866,18411.498415772123
840,100.0,1119200.5147925294,54,23,23,21968.80731167013,22090.823374956683,18412.97452463536
841,102.75,1119200.5147925294,54,23,23,22281.545230885833,22696.66529492437,18429.503085982986
842,102.55,1119200.5147925294,54,23,23,22258.551549700376,22652.609389213052,18432.027550369432
843,104.41,1119200.5147925294,54,23,23,22470.578917861527,23062.38044043146,18458.188167168166
844,103.34,1119200.5147925294,54,23,23,22349.759929178745,22826.70138739262,18449.46391273011
845,99.25,1119200.5147925294,54,23,23,21887.21316436315,21925.305182527496,18379.483913364616
846,100.0,1119200.5147925294,54,23,23,21973.003828599296,22090.602891053517,18394.79927654511
847,100.0,1119200.5147925294,54,23,23,21973.877898004186,22090.60712166636,18396.158229672066
848,102.83,1119200.5147925294,54,23,23,22294.742770529607,22714.318743931275,18453.450872737638
849,104.14,1119200.5147925294,54,23,23,22443.211676255327,23003.14678361779,18490.129847980057
850,100.14,1119200.5147925294,54,23,23,21990.70239092648,22121.23723663515,18389.825379503178
851,100.23,1119200.5147925294,54,23,23,22001.080938262403,22140.991139395814,18389.62889372024
852,102.75,1119200.5147925294,54,23,23,22286.78800262815,22696.709053283386,18469.000414851125
853,100.0,1119200.5147925294,54,23,23,21976.198359508442,22090.277402210933,18381.04775335462
854,100.0,1119200.5147925294,54,23,23,21977.071751131418,22090.280534004563,18382.29084619565
855,100.18,1119200.5147925294,54,23,23,21998.198131358684,22130.073843823822,18384.356281461816
856,97.25,1119200.5147925294,54,23,23,21665.51653245289,21483.820539089123,18301.556332137683
857,95.58,1119200.5147925294,54,23,23,21476.840536301846,21115.47940849615,18265.262592231127
858,97.25,1119200.5147925294,54,23,23,21666.04953050865,21483.826104218828,18308.91394462066
859,97.25,1119200.5147925294,54,23,23,21665.712795003175,21483.828887126736,18312.79658608568
860,100.0,1119200.5147925294,54,23,23,21980.181962815117,22090.386018089466,18361.750387710978
861,100.0,1119200.5147925294,54,23,23,21981.04935006145,22090.38880145486,18363.117345157974
862,97.25,1119200.5147925294,54,23,23,21668.28834596107,21483.83723722294,18319.041188080377
863,100.97,1119200.5147925294,54,23,23,22093.171838263872,22304.34262974154,18366.886306934877
864,97.25,1119200.5147925294,54,23,23,21667.879885132897,21483.842805097647,18328.025374927896
865,100.54,1119200.5147925294,54,23,23,22044.431895905196,22209.505154595627,18355.92062792554
866,99.06,1119200.5147925294,54,23,23,21874.979847237028,21883.071417365925,18345.382039717795
867,100.0,1119200.5147925294,54,23,23,21983.301956608026,22090.405506452047,18352.075872142737
868,100.0,1119200.5147925294,54,23,23,21984.168211246255,22090.408291419222,18353.538520427643
869,102.25,1119200.5147925294,54,23,23,22241.481496095068,22586.68281574574,18369.526043298552
870,102.06,1119200.5147925294,54,23,23,22220.555737997405,22544.77820986639,18370.419438723293
871,100.56,1119200.5147925294,54,23,23,22049.980505346575,22213.93316943337,18352.28728599466
872,103.76,1119200.5147925294,54,23,23,22414.073399022287,22919.74465096844,18403.57672184174
873,104.22,1119200.5147925294,54,23,23,22467.20732549239,23021.20743708031,18419.798416734753
874,100.0,1119200.5147925294,54,23,23,21988.484498472084,22090.425006029873,18336.187673469485
875,100.0,1119200.5147925294,54,23,23,21989.35692833764,22090.427792599756,18337.52747509845
876,103.7,1119200.5147925294,54,23,23,22409.33674651021,22906.521883746496,18419.549742177656
877,102.64,1119200.5147925294,54,23,23,22289.49337429747,22672.725540339685,18398.43393529773
878,99.01,1119200.5147925294,54,23,23,21878.439236382023,21872.076588466287,18296.022780080282
879,104.87,1119200.5147925294,54,23,23,22542.986553102382,23164.59154986546,18476.903923015845
880,102.25,1119200.5147925294,54,23,23,22245.8715493816,22586.713468015478,18396.352146579145
881,100.0,1119200.5147925294,54,23,23,21992.62413000703,22090.444516829404,18318.81966846538
882,100.0,1119200.5147925294,54,23,23,21993.501782762374,22090.447305002916,18320.037290421904
883,97.25,1119200.5147925294,54,23,23,21683.17343496213,21483.895745579503,18227.261622938608
884,97.25,1119200.5147925294,54,23,23,21682.867712690615,21483.89853421136,18231.61498876428
885,96.36,1119200.5147925294,54,23,23,21582.79510710266,21287.59827959416,18211.041446677245
886,98.49,1119200.5147925294,54,23,23,21823.784187921556,21757.40498172792,18267.69231181791
887,97.25,1119200.5147925294,54,23,23,21684.242711368668,21483.906901482227,18241.133268225232
888,100.0,1119200.5147925294,54,23,23,21995.16012439172,22090.464038857095,18302.71825475949
889,100.0,1119200.5147925294,54,23,23,21996.04057273741,22090.466828635155,18304.042480560056
890,97.25,1119200.5147925294,54,23,23,21685.649988312525,21483.915270816422,18247.636253462453
891,100.08,1119200.5147925294,54,23,23,22005.42756431024,22108.117626270487,18298.2234273673
892,97.25,1119200.5147925294,54,23,23,21687.057516560308,21483.920851519102,18254.669578922843
893,100.75,1119200.5147925294,54,23,23,22082.02342306657,22255.901903084028,18296.271574771603
894,97.25,1119200.5147925294,54,23,23,21687.448002073867,21483.926433139193,18262.191203263596
895,100.0,1119200.5147925294,54,23,23,21998.620157333036,22090.483572119407,18286.82043696583
896,100.0,1119200.5147925294,54,23,23,21999.500718294457,22090.48636350294,18288.25413632277
897,100.22,1119200.5147925294,54,23,23,22024.830815598354,22139.013502941987,18287.36498873606
898,103.71,1119200.5147925294,54,23,23,22419.190241674954,22908.788903480046,18332.973726633467
899,102.25,1119200.5147925294,54,23,23,22253.918418140205,22586.76647816062,18315.712257499894
900,102.02,1094832.7265080733,46,34,20,22495.087146795293,22375.771917141654,18368.771039226027
901,369.21,1094832.7265080733,46,34,20,52292.4552599611,70399.85811348457,23901.74392257995
902,100.0,1094832.7265080733,46,34,20,22299.86442938062,22013.649001606555,18263.103362509133
903,100.0,1094832.7265080733,46,34,20,22300.779108755705,22013.97844621572,18264.41241002242
904,357.3,1094832.7265080733,46,34,20,50851.44810444714,68560.59275376235,24371.637143777152
905,103.87,1094832.7265080733,46,34,20,22737.994134626468,22713.93921112484,18345.443662369926
906,106.96,1094832.7265080733,46,34,20,23077.888029561796,23280.58120889794,18440.24522995322
907,251.76,1094832.7265080733,46,34,20,39079.28680387932,49843.944120161446,22903.360641082952
908,362.36,1094832.7265080733,46,34,20,51157.419975894874,70410.63047800378,27043.371734941593
909,100.0,1094832.7265080733,46,34,20,22418.53336106202,21959.1960592199,18071.846852863546
910,100.0,1094832.7265080733,46,34,20,22419.47378003925,21959.48048734117,18073.034068356836
911,101.61,1094832.7265080733,46,34,20,22595.8015129489,22257.000168157167,18129.288040869687
912,101.25,1094832.7265080733,46,34,20,22556.07003957939,22191.435992108312,18108.587881681924
913,101.25,1094832.7265080733,46,34,20,22555.70629379064,22192.745560466254,18101.649710920337
914,97.75,1094832.7265080733,46,34,20,22176.55577989126,21535.47239457945,17996.429634567437
915,97.75,1094832.7265080733,46,34,20,22176.219080817384,21533.711779866604,17999.994693429897
916,100.0,1094832.7265080733,46,34,20,22421.195870005056,21959.015380875102,18059.09266491155
917,100.0,1094832.7265080733,46,34,20,22422.145563330258,21959.26753201841,18060.365741020993
918,98.25,1094832.7265080733,46,34,20,22232.66630608091,21626.96805633339,18017.34861056528
919,100.5,1094832.7265080733,46,34,20,22476.98038916587,22053.96628511512,18066.913279702534
920,100.75,1094832.7265080733,46,34,20,22504.023001714635,22102.484712545513,18066.069881114305
921,98.25,1094832.7265080733,46,34,20,22233.055377816683,21623.15608172512,18024.2004300453
922,98.91,1094832.7265080733,46,34,20,22304.997564556288,21748.16513200992,18035.64844503806
923,100.0,1094832.7265080733,46,34,20,22425.011334240815,21958.4354445671,18050.924674841757
924,100.0,1094832.7265080733,46,34,20,22425.954529267936,21958.65636351581,18052.30351796572
925,98.75,1094832.7265080733,46,34,20,22289.378562916823,21716.641256720468,18038.606455877085
926,102.25,1094832.7265080733,46,34,20,22672.748222694612,22395.027309014178,18072.732490739912
927,102.25,1094832.7265080733,46,34,20,22674.029392883192,22396.269315257425,18070.895752778724
928,101.75,1094832.7265080733,46,34,20,22619.678914737724,22299.291312201618,18063.97625794419
929,99.49,1094832.7265080733,46,34,20,22369.453419917736,21854.501432796547,18050.657883070828
930,100.0,1094832.7265080733,46,34,20,22426.785830912006,21955.304367837758,18054.32442770505
931,100.0,1094832.7265080733,46,34,20,22427.71897077031,21955.48731791473,18055.772591356646
932,98.25,1094832.7265080733,46,34,20,22234.0795412158,21607.724950514188,18050.581174865663
933,101.75,1094832.7265080733,46,34,20,22620.757671440617,22302.557239936355,18060.482342723866
934,99.36,1094832.7265080733,46,34,20,22356.82550885823,21825.55023528054,18056.642583324945
935,98.44,1094832.7265080733,46,34,20,22256.436384491935,21640.39549482345,18056.91166628375
936,101.72,1094832.7265080733,46,34,20,22617.60062287844,22298.92984919092,18060.931499990143
937,100.0,1094832.7265080733,46,34,20,22428.211883378324,21952.95549473856,18061.378943784664
938,100.0,1094832.7265080733,46,34,20,22429.144959693545,21953.1058585262,18062.858509177302
939,99.25,1094832.7265080733,46,34,20,22346.52639689446,21801.075823444782,18063.990628341977
940,98.29,1094832.7265080733,46,34,20,22241.387720805964,21605.3441837733,18065.337112141908
941,101.75,1094832.7265080733,46,34,20,22622.059436770836,22307.458682884473,18066.94090564796
942,99.25,1094832.7265080733,46,34,20,22347.77541454594,21798.00159425135,18068.425859695002
943,99.39,1094832.7265080733,46,34,20,22363.396534606436,21825.476790551907,18069.910935793057
944,100.0,1094832.7265080733,46,34,20,22431.4874778352,21950.43360100528,18071.396133952163
945,100.0,1094832.7265080733,46,34,20,22432.425454673354,21950.555715612292,18072.88145418235
946,98.75,1094832.7265080733,46,34,20,22295.16726800154,21693.645291922992,18074.366896493655
947,101.25,1094832.7265080733,46,34,20,22570.34312777442,22206.876441411896,18075.852460896105
948,99.77,1094832.7265080733,46,34,20,22408.58632417078,21901.64640549959,18077.33814739974
949,100.08,1094832.7265080733,46,34,20,22443.008412774707,21965.106229353492,18078.823956014596
950,98.75,1094832.7265080733,46,34,20,22298.095549872836,21687.85527650271,18080.309886750703
951,100.0,1094832.7265080733,46,34,20,22435.534986581777,21947.876568797798,18081.795939618107
952,100.0,1094832.7265080733,46,34,20,22436.479935733998,21947.971398298214,18083.282114626843
953,100.73,1094832.7265080733,46,34,20,22516.326382938485,22099.790200984433,18084.76841178695
954,101.75,1094832.7265080733,46,34,20,22628.019267182757,22312.917684587377,18086.254831108465
955,104.31,1094832.7265080733,46,34,20,22907.636729395148,22850.449592017485,18094.352978615625
956,355.74,1094832.7265080733,46,34,20,50335.85974068102,75778.02502684307,19447.794577835542
957,104.15,1094832.7265080733,46,34,20,22912.51785362843,22790.332685754132,18109.222397975882
958,100.0,1094832.7265080733,46,34,20,22461.47687536931,21914.015782397117,18077.646342026717
959,100.0,1094832.7265080733,46,34,20,22462.425105475293,21914.081237360697,18079.062902497608
960,107.2,1094832.7265080733,46,34,20,23246.647968624722,23437.505591405177,18152.650691426705
961,101.25,1094832.7265080733,46,34,20,22599.218851831705,22177.853943505244,18079.324212345866
962,97.75,1094832.7265080733,46,34,20,22219.725427209887,21433.260181410733,18053.93021774022
963,97.25,1094832.7265080733,46,34,20,22166.77686262308,21324.86009508245,18054.180729194228
964,99.57,1094832.7265080733,46,34,20,22418.40052903026,21819.88964776766,18061.02193532131
965,100.0,1094832.7265080733,46,34,20,22465.871245957456,21911.96412889101,18063.096945507776
966,100.0,1094832.7265080733,46,34,20,22466.827258845897,21912.005966393946,18064.57007676357
967,100.88,1094832.7265080733,46,34,20,22562.8236829865,22100.254486167774,18066.00249206829
968,101.25,1094832.7265080733,46,34,20,22603.181696042506,22179.777883632643,18067.102663813203
969,99.97,1094832.7265080733,46,34,20,22463.792819810973,21904.48235405453,18067.75137841872
970,100.75,1094832.7265080733,46,34,20,22548.546202927457,22072.61858702355,18069.300123288864
